-0.01538462	-0.1553846	-0.5500000
-0.01615385	-0.1476923	-0.5469231
-0.02000000	-0.1500000	-0.5446154
-0.02230769	-0.1500000	-0.5546154
-0.01461538	-0.1484615	-0.5546154
-0.02000000	-0.1523077	-0.5476923
-0.01692308	-0.1523077	-0.5476923
-0.01461538	-0.1515385	-0.5500000
-0.01692308	-0.1507692	-0.5500000
-0.01000000	-0.1492308	-0.5453846
-0.01307692	-0.1515385	-0.5423077
-0.01538462	-0.1546154	-0.5515385
-0.01230769	-0.1507692	-0.5453846
-0.01923077	-0.1476923	-0.5484616
-0.01538462	-0.1530769	-0.5430769
-0.007692308	-0.1523077	-0.5461538
-0.01615385	-0.1476923	-0.5469231
-0.01076923	-0.1500000	-0.5453846
-0.01384615	-0.1538462	-0.5515385
-0.01461538	-0.1538462	-0.5446154
-0.01384615	-0.1515385	-0.5423077
-0.01615385	-0.1553846	-0.5469231
-0.01692308	-0.1523077	-0.5523077
-0.01076923	-0.1592308	-0.5507692
-0.01846154	-0.1492308	-0.5446154
-0.01692308	-0.1515385	-0.5453846
-0.01538462	-0.1561538	-0.5446154
-0.01769231	-0.1569231	-0.5423077
-0.02000000	-0.1538462	-0.5492308
-0.01538462	-0.1523077	-0.5507692
-0.01692308	-0.1438462	-0.5461538
-0.01538462	-0.1500000	-0.5492308
-0.01384615	-0.1530769	-0.5476923
-0.01538462	-0.1492308	-0.5438461
-0.01615385	-0.1576923	-0.5492308
-0.01384615	-0.1553846	-0.5453846
-0.01153846	-0.1500000	-0.5461538
-0.01769231	-0.1530769	-0.5438461
-0.01538462	-0.1561538	-0.5476923
-0.01769231	-0.1484615	-0.5484616
-0.01692308	-0.1523077	-0.5500000
-0.01923077	-0.1561538	-0.5476923
-0.01461538	-0.1515385	-0.5469231
-0.01846154	-0.1569231	-0.5469231
-0.01769231	-0.1515385	-0.5476923
-0.01461538	-0.1546154	-0.5400000
-0.01615385	-0.1553846	-0.5476923
-0.01769231	-0.1561538	-0.5515385
-0.02000000	-0.1515385	-0.5461538
-0.01230769	-0.1507692	-0.5507692
-0.01384615	-0.1561538	-0.5507692
-0.01692308	-0.1500000	-0.5530769
-0.02153846	-0.1523077	-0.5492308
-0.01769231	-0.1530769	-0.5469231
-0.01230769	-0.1546154	-0.5469231
-0.01923077	-0.1553846	-0.5507692
-0.01000000	-0.1546154	-0.5492308
-0.01923077	-0.1538462	-0.5500000
-0.01615385	-0.1476923	-0.5492308
-0.01923077	-0.1530769	-0.5484616
-0.01307692	-0.1500000	-0.5469231
-0.01615385	-0.1523077	-0.5515385
-0.01153846	-0.1476923	-0.5484616
-0.01538462	-0.1561538	-0.5446154
-0.01076923	-0.1523077	-0.5484616
-0.01769231	-0.1523077	-0.5500000
-0.01153846	-0.1576923	-0.5484616
-0.01615385	-0.1553846	-0.5453846
-0.01230769	-0.1500000	-0.5500000
-0.01461538	-0.1553846	-0.5461538
-0.01461538	-0.1530769	-0.5430769
-0.009230769	-0.1530769	-0.5446154
-0.01615385	-0.1500000	-0.5484616
-0.01307692	-0.1523077	-0.5446154
-0.008461539	-0.1538462	-0.5476923
-0.01615385	-0.1500000	-0.5469231
-0.01461538	-0.1546154	-0.5461538
-0.01307692	-0.1576923	-0.5446154
-0.006923077	-0.1515385	-0.5476923
-0.01538462	-0.1515385	-0.5492308
-0.01307692	-0.1538462	-0.5461538
-0.01230769	-0.1576923	-0.5400000
-0.01384615	-0.1507692	-0.5446154
-0.01230769	-0.1584615	-0.5446154
-0.01230769	-0.1569231	-0.5476923
-0.01076923	-0.1576923	-0.5461538
-0.01461538	-0.1546154	-0.5446154
-0.01461538	-0.1553846	-0.5476923
-0.01538462	-0.1530769	-0.5423077
-0.01307692	-0.1553846	-0.5423077
-0.01923077	-0.1561538	-0.5423077
-0.01153846	-0.1569231	-0.5430769
-0.01692308	-0.1553846	-0.5461538
-0.01384615	-0.1523077	-0.5446154
-0.01000000	-0.1561538	-0.5446154
-0.01923077	-0.1576923	-0.5453846
-0.01230769	-0.1607692	-0.5484616
-0.01615385	-0.1569231	-0.5469231
-0.01846154	-0.1600000	-0.5484616
-0.007692308	-0.1576923	-0.5461538
-0.009230769	-0.1530769	-0.5415385
-0.01384615	-0.1576923	-0.5407692
-0.01230769	-0.1507692	-0.5438461
-0.01384615	-0.1600000	-0.5476923
-0.01538462	-0.1615385	-0.5476923
-0.01769231	-0.1553846	-0.5423077
-0.01384615	-0.1538462	-0.5453846
-0.01538462	-0.1515385	-0.5446154
-0.01076923	-0.1530769	-0.5476923
-0.01384615	-0.1476923	-0.5461538
-0.008461539	-0.1423077	-0.5515385
0	-0.1330769	-0.5538462
0.005384615	-0.1115385	-0.5553846
0.01769231	-0.09384616	-0.5646154
0.03384615	-0.07076923	-0.5653846
0.04384615	-0.05230769	-0.5676923
0.05461539	-0.03461539	-0.5653846
0.07000000	-0.01538462	-0.5692308
0.08538461	-0.001538462	-0.5553846
0.09230769	0.003076923	-0.5661538
0.1015385	0.008461539	-0.5661538
0.1030769	0.01307692	-0.5646154
0.1176923	0.01769231	-0.5592307
0.1215385	0.01076923	-0.5600000
0.1200000	0	-0.5623077
0.1207692	-0.01384615	-0.5623077
0.1161538	-0.03230769	-0.5576923
0.1169231	-0.04846154	-0.5538462
0.1107692	-0.06461538	-0.5584615
0.1053846	-0.09076923	-0.5561538
0.09076923	-0.09384616	-0.5553846
0.08461539	-0.09846154	-0.5561538
0.08307692	-0.09923077	-0.5523077
0.08769231	-0.1069231	-0.5569231
0.08846154	-0.1069231	-0.5469231
0.1007692	-0.1092308	-0.5515385
0.1053846	-0.09769231	-0.5507692
0.1184615	-0.08923077	-0.5507692
0.1215385	-0.08846154	-0.5523077
0.1269231	-0.08461539	-0.5500000
0.1238462	-0.09384616	-0.5500000
0.1253846	-0.09307692	-0.5538462
0.1269231	-0.07846154	-0.5500000
0.1330769	-0.07384615	-0.5546154
0.1453846	-0.05846154	-0.5530769
0.1446154	-0.05615385	-0.5523077
0.1415385	-0.04769231	-0.5569231
0.1415385	-0.05000000	-0.5553846
0.1453846	-0.05000000	-0.5530769
0.1407692	-0.04923077	-0.5515385
0.1400000	-0.05076923	-0.5530769
0.1476923	-0.04384615	-0.5500000
0.1538462	-0.03307692	-0.5500000
0.1600000	-0.02461538	-0.5576923
0.1792308	-0.02538462	-0.5476923
0.1884615	-0.03230769	-0.5392308
0.2038462	-0.04307692	-0.5369231
0.2161538	-0.06692307	-0.5261539
0.2269231	-0.08230769	-0.5207692
0.2376923	-0.07923077	-0.5184615
0.2607692	-0.06307692	-0.5107692
0.2615385	-0.03615385	-0.5146154
0.2646154	-0.01692308	-0.5130769
0.2738461	-0.001538462	-0.5130769
0.2830769	0.02076923	-0.5130769
0.2653846	0.03615385	-0.5130769
0.2553846	0.04230769	-0.5184615
0.2507692	0.03923077	-0.5284615
0.2384615	0.03461539	-0.5323077
0.2253846	0.02230769	-0.5323077
0.2076923	0.02230769	-0.5407692
0.2015385	0.02153846	-0.5407692
0.1892308	0.02076923	-0.5492308
0.1946154	0.01615385	-0.5492308
0.1807692	0.01846154	-0.5453846
0.1738462	0.003076923	-0.5438461
0.1746154	0.004615385	-0.5500000
0.1792308	-0.006923077	-0.5507692
0.1723077	-0.01538462	-0.5515385
0.1723077	-0.01307692	-0.5569231
0.1676923	-0.02230769	-0.5507692
0.1661538	-0.03153846	-0.5423077
0.1669231	-0.03230769	-0.5523077
0.1676923	-0.02692308	-0.5469231
0.1638462	-0.03461539	-0.5507692
0.1600000	-0.03461539	-0.5523077
0.1661538	-0.03461539	-0.5484616
0.1646154	-0.03538461	-0.5515385
0.1592308	-0.03769231	-0.5507692
0.1569231	-0.04000000	-0.5469231
0.1538462	-0.03692308	-0.5515385
0.1646154	-0.04692308	-0.5492308
0.1638462	-0.03846154	-0.5515385
0.1615385	-0.04692308	-0.5492308
0.1646154	-0.04153846	-0.5523077
0.1646154	-0.03769231	-0.5569231
0.1630769	-0.04153846	-0.5469231
0.1638462	-0.04153846	-0.5500000
0.1607692	-0.04615385	-0.5515385
0.1646154	-0.04615385	-0.5538462
0.1607692	-0.04846154	-0.5484616
0.1600000	-0.05000000	-0.5507692
0.1546154	-0.04923077	-0.5500000
0.1546154	-0.05000000	-0.5523077
0.1546154	-0.04538462	-0.5515385
0.1515385	-0.05153846	-0.5523077
0.1446154	-0.05153846	-0.5523077
0.1507692	-0.05384615	-0.5492308
0.1492308	-0.05153846	-0.5500000
0.1507692	-0.05076923	-0.5538462
0.1515385	-0.05461539	-0.5500000
0.1500000	-0.06000000	-0.5538462
0.1500000	-0.05461539	-0.5476923
0.1484615	-0.05769231	-0.5515385
0.1515385	-0.05615385	-0.5523077
0.1584615	-0.05615385	-0.5492308
0.1507692	-0.06153846	-0.5530769
0.1523077	-0.05615385	-0.5461538
0.1484615	-0.06153846	-0.5476923
0.1515385	-0.06230769	-0.5530769
0.1461539	-0.05615385	-0.5469231
0.1476923	-0.05923077	-0.5500000
0.1492308	-0.06076923	-0.5507692
0.1507692	-0.06076923	-0.5500000
0.1492308	-0.05923077	-0.5461538
0.1484615	-0.06153846	-0.5507692
0.1461539	-0.05692308	-0.5515385
0.1538462	-0.06076923	-0.5546154
0.1438462	-0.06076923	-0.5484616
0.1515385	-0.06230769	-0.5546154
0.1530769	-0.06461538	-0.5492308
0.1461539	-0.05769231	-0.5500000
0.1453846	-0.06384616	-0.5492308
0.1476923	-0.06307692	-0.5530769
0.1476923	-0.06076923	-0.5484616
0.1538462	-0.06692307	-0.5538462
0.1476923	-0.06307692	-0.5546154
0.1492308	-0.06461538	-0.5484616
0.1476923	-0.06000000	-0.5507692
0.1523077	-0.06076923	-0.5523077
0.1484615	-0.06230769	-0.5553846
0.1469231	-0.06076923	-0.5469231
0.1515385	-0.06153846	-0.5492308
0.1492308	-0.06307692	-0.5469231
0.1561538	-0.06384616	-0.5507692
0.1484615	-0.06307692	-0.5546154
0.1461539	-0.06153846	-0.5507692
0.1476923	-0.06153846	-0.5515385
0.1530769	-0.05923077	-0.5507692
0.1538462	-0.06000000	-0.5469231
0.1584615	-0.06307692	-0.5430769
0.1561538	-0.05692308	-0.5515385
0.1569231	-0.06461538	-0.5469231
0.1546154	-0.05846154	-0.5461538
0.1515385	-0.05923077	-0.5523077
0.1484615	-0.06076923	-0.5438461
0.1484615	-0.06230769	-0.5515385
0.1446154	-0.05923077	-0.5500000
0.1476923	-0.06076923	-0.5446154
0.1515385	-0.06307692	-0.5507692
0.1484615	-0.06230769	-0.5492308
0.1538462	-0.06153846	-0.5530769
0.1469231	-0.06384616	-0.5492308
0.1438462	-0.06769231	-0.5515385
0.1469231	-0.06384616	-0.5530769
0.1500000	-0.06230769	-0.5538462
0.1523077	-0.06615385	-0.5507692
0.1492308	-0.06307692	-0.5484616
0.1484615	-0.06538462	-0.5507692
0.1569231	-0.06461538	-0.5469231
0.1576923	-0.06307692	-0.5530769
0.1546154	-0.06461538	-0.5500000
0.1530769	-0.06384616	-0.5546154
0.1476923	-0.06384616	-0.5469231
0.1538462	-0.06769231	-0.5507692
0.1538462	-0.06615385	-0.5453846
0.1546154	-0.06461538	-0.5484616
0.1530769	-0.06076923	-0.5446154
0.1507692	-0.06307692	-0.5461538
0.1484615	-0.06307692	-0.5453846
0.1469231	-0.06538462	-0.5484616
0.1515385	-0.05846154	-0.5515385
0.1476923	-0.06384616	-0.5469231
0.1515385	-0.06846154	-0.5546154
0.1492308	-0.06230769	-0.5500000
0.1484615	-0.06769231	-0.5492308
0.1453846	-0.06384616	-0.5453846
0.1415385	-0.06615385	-0.5515385
0.1400000	-0.06692307	-0.5507692
0.1415385	-0.06692307	-0.5492308
0.1407692	-0.06538462	-0.5446154
0.1438462	-0.07153846	-0.5523077
0.1430769	-0.07000000	-0.5500000
0.1430769	-0.07076923	-0.5507692
0.1453846	-0.07076923	-0.5538462
0.1415385	-0.07230769	-0.5507692
0.1415385	-0.07384615	-0.5523077
0.1423077	-0.06923077	-0.5484616
0.1423077	-0.07076923	-0.5553846
0.1446154	-0.07230769	-0.5438461
0.1430769	-0.07307693	-0.5453846
0.1430769	-0.07692308	-0.5500000
0.1461539	-0.07230769	-0.5500000
0.1430769	-0.06923077	-0.5523077
0.1492308	-0.07076923	-0.5515385
0.1400000	-0.06846154	-0.5500000
0.1461539	-0.07076923	-0.5507692
0.1446154	-0.07000000	-0.5561538
0.1430769	-0.07153846	-0.5507692
0.1438462	-0.06461538	-0.5492308
0.1415385	-0.07230769	-0.5507692
0.1407692	-0.06615385	-0.5423077
0.1423077	-0.06923077	-0.5523077
0.1384615	-0.06846154	-0.5538462
0.1415385	-0.06692307	-0.5461538
0.1407692	-0.07307693	-0.5507692
0.1423077	-0.07000000	-0.5530769
0.1407692	-0.07384615	-0.5530769
0.1415385	-0.07461538	-0.5507692
0.1346154	-0.07153846	-0.5500000
0.1423077	-0.07384615	-0.5507692
0.1376923	-0.07230769	-0.5546154
0.1353846	-0.07230769	-0.5500000
0.1384615	-0.06923077	-0.5461538
0.1338461	-0.06846154	-0.5530769
0.1376923	-0.06384616	-0.5530769
0.1330769	-0.07307693	-0.5507692
0.1346154	-0.07615384	-0.5523077
0.1253846	-0.07384615	-0.5561538
0.1292308	-0.07384615	-0.5546154
0.1292308	-0.07384615	-0.5569231
0.1276923	-0.06307692	-0.5561538
0.1215385	-0.07307693	-0.5538462
0.1253846	-0.06769231	-0.5561538
0.1261538	-0.06692307	-0.5561538
0.1284615	-0.07769231	-0.5623077
0.1238462	-0.07230769	-0.5530769
0.1238462	-0.07076923	-0.5546154
0.1315385	-0.07461538	-0.5553846
0.1253846	-0.07923077	-0.5484616
0.1330769	-0.08076923	-0.5546154
0.1300000	-0.08153846	-0.5500000
0.1253846	-0.08076923	-0.5523077
0.1300000	-0.08384615	-0.5538462
0.1269231	-0.07923077	-0.5561538
0.1269231	-0.08230769	-0.5523077
0.1284615	-0.08076923	-0.5492308
0.1261538	-0.08307692	-0.5515385
0.1300000	-0.08384615	-0.5538462
0.1284615	-0.08384615	-0.5469231
0.1330769	-0.08461539	-0.5523077
0.1230769	-0.08307692	-0.5507692
0.1292308	-0.07923077	-0.5530769
0.1238462	-0.09076923	-0.5530769
0.1238462	-0.08384615	-0.5515385
0.1192308	-0.08461539	-0.5484616
0.1246154	-0.08384615	-0.5576923
0.1276923	-0.08076923	-0.5476923
0.1338461	-0.08153846	-0.5523077
0.1269231	-0.07923077	-0.5507692
0.1261538	-0.07384615	-0.5500000
0.1284615	-0.08384615	-0.5576923
0.1284615	-0.08000000	-0.5523077
0.1323077	-0.07923077	-0.5553846
0.1323077	-0.07307693	-0.5530769
0.1353846	-0.07153846	-0.5569231
0.1307692	-0.07846154	-0.5530769
0.1338461	-0.07615384	-0.5546154
0.1384615	-0.08461539	-0.5515385
0.1361538	-0.08461539	-0.5492308
0.1361538	-0.08384615	-0.5492308
0.1338461	-0.08384615	-0.5500000
0.1315385	-0.07923077	-0.5492308
0.1384615	-0.08384615	-0.5500000
0.1330769	-0.08307692	-0.5523077
0.1346154	-0.07923077	-0.5492308
0.1307692	-0.07384615	-0.5523077
0.1369231	-0.07769231	-0.5507692
0.1276923	-0.07384615	-0.5515385
0.1330769	-0.07538462	-0.5476923
0.1376923	-0.07230769	-0.5515385
0.1392308	-0.07307693	-0.5530769
0.1323077	-0.07538462	-0.5507692
0.1384615	-0.07461538	-0.5507692
0.1276923	-0.07307693	-0.5607693
0.1192308	-0.08000000	-0.5515385
0.1192308	-0.08153846	-0.5569231
0.1261538	-0.08461539	-0.5484616
0.1169231	-0.08076923	-0.5530769
0.1200000	-0.08153846	-0.5507692
0.1207692	-0.08615384	-0.5523077
0.1176923	-0.08692308	-0.5530769
0.1276923	-0.08846154	-0.5453846
0.1307692	-0.08692308	-0.5500000
0.1215385	-0.09307692	-0.5569231
0.1269231	-0.08538461	-0.5507692
0.1269231	-0.08461539	-0.5538462
0.1230769	-0.08846154	-0.5515385
0.1253846	-0.09230769	-0.5530769
0.1284615	-0.08538461	-0.5523077
0.1276923	-0.08692308	-0.5546154
0.1330769	-0.08307692	-0.5492308
0.1292308	-0.08153846	-0.5515385
0.1238462	-0.07923077	-0.5561538
0.1292308	-0.08615384	-0.5523077
0.1284615	-0.08538461	-0.5538462
0.1323077	-0.08384615	-0.5500000
0.1330769	-0.08846154	-0.5515385
0.1315385	-0.08615384	-0.5538462
0.1292308	-0.08384615	-0.5523077
0.1330769	-0.08384615	-0.5515385
0.1253846	-0.08307692	-0.5523077
0.1323077	-0.08230769	-0.5530769
0.1276923	-0.08230769	-0.5507692
0.1353846	-0.08384615	-0.5523077
0.1300000	-0.07923077	-0.5484616
0.1253846	-0.08307692	-0.5530769
0.1261538	-0.08615384	-0.5530769
0.1223077	-0.08230769	-0.5507692
0.1230769	-0.08615384	-0.5492308
0.1230769	-0.08461539	-0.5530769
0.1207692	-0.09461538	-0.5576923
0.1253846	-0.09000000	-0.5507692
0.1192308	-0.09153846	-0.5476923
0.1207692	-0.09230769	-0.5515385
0.1169231	-0.09384616	-0.5538462
0.1200000	-0.09384616	-0.5507692
0.1161538	-0.09538461	-0.5500000
0.1138462	-0.09769231	-0.5500000
0.1123077	-0.1007692	-0.5500000
0.1192308	-0.09538461	-0.5523077
0.1176923	-0.09461538	-0.5500000
0.1184615	-0.09538461	-0.5507692
0.1207692	-0.08923077	-0.5461538
0.1169231	-0.08846154	-0.5461538
0.1223077	-0.09230769	-0.5515385
0.1246154	-0.08923077	-0.5553846
0.1223077	-0.08923077	-0.5515385
0.1284615	-0.08307692	-0.5584615
0.1276923	-0.08615384	-0.5515385
0.1269231	-0.08307692	-0.5500000
0.1315385	-0.08076923	-0.5446154
0.1253846	-0.08153846	-0.5507692
0.1315385	-0.07923077	-0.5507692
0.1284615	-0.08769231	-0.5507692
0.1323077	-0.07923077	-0.5530769
0.1253846	-0.08230769	-0.5523077
0.1246154	-0.07846154	-0.5569231
0.1215385	-0.07307693	-0.5469231
0.1253846	-0.07538462	-0.5484616
0.1338461	-0.08307692	-0.5530769
0.1307692	-0.07615384	-0.5538462
0.1330769	-0.07538462	-0.5515385
0.1330769	-0.08461539	-0.5538462
0.1338461	-0.07461538	-0.5538462
0.1369231	-0.07923077	-0.5530769
0.1392308	-0.07538462	-0.5500000
0.1346154	-0.07307693	-0.5500000
0.1392308	-0.07076923	-0.5476923
0.1361538	-0.07384615	-0.5515385
0.1292308	-0.07384615	-0.5515385
0.1361538	-0.07615384	-0.5523077
0.1338461	-0.07769231	-0.5523077
0.1338461	-0.08307692	-0.5507692
0.1323077	-0.08153846	-0.5538462
0.1300000	-0.07538462	-0.5523077
0.1338461	-0.07615384	-0.5507692
0.1292308	-0.07384615	-0.5500000
0.1307692	-0.07307693	-0.5492308
0.1292308	-0.07615384	-0.5561538
0.1276923	-0.07769231	-0.5492308
0.1284615	-0.08076923	-0.5546154
0.1315385	-0.07923077	-0.5446154
0.1261538	-0.07923077	-0.5500000
0.1330769	-0.08000000	-0.5523077
0.1323077	-0.07769231	-0.5515385
0.1284615	-0.08307692	-0.5507692
0.1346154	-0.07923077	-0.5538462
0.1323077	-0.08615384	-0.5538462
0.1269231	-0.08307692	-0.5530769
0.1330769	-0.08153846	-0.5500000
0.1338461	-0.08461539	-0.5523077
0.1315385	-0.07769231	-0.5523077
0.1307692	-0.08384615	-0.5492308
0.1323077	-0.08461539	-0.5538462
0.1292308	-0.08538461	-0.5523077
0.1269231	-0.08538461	-0.5484616
0.1330769	-0.08461539	-0.5469231
0.1307692	-0.08538461	-0.5523077
0.1276923	-0.08692308	-0.5438461
0.1284615	-0.08538461	-0.5469231
0.1323077	-0.08076923	-0.5484616
0.1338461	-0.08384615	-0.5461538
0.1292308	-0.07846154	-0.5492308
0.1269231	-0.08538461	-0.5538462
0.1292308	-0.07384615	-0.5538462
0.1292308	-0.07923077	-0.5476923
0.1346154	-0.07384615	-0.5546154
0.1253846	-0.07538462	-0.5507692
0.1246154	-0.07384615	-0.5538462
0.1246154	-0.07461538	-0.5500000
0.1253846	-0.06923077	-0.5530769
0.1223077	-0.07384615	-0.5500000
0.1238462	-0.07384615	-0.5553846
0.1269231	-0.07615384	-0.5538462
0.1261538	-0.07384615	-0.5507692
0.1253846	-0.07538462	-0.5484616
0.1292308	-0.07076923	-0.5507692
0.1323077	-0.07538462	-0.5538462
0.1246154	-0.07230769	-0.5523077
0.1338461	-0.07615384	-0.5530769
0.1238462	-0.07692308	-0.5500000
0.1292308	-0.07461538	-0.5507692
0.1269231	-0.08230769	-0.5523077
0.1276923	-0.07923077	-0.5476923
0.1300000	-0.08538461	-0.5530769
0.1269231	-0.08846154	-0.5538462
0.1292308	-0.08153846	-0.5515385
0.1292308	-0.08615384	-0.5476923
0.1276923	-0.08461539	-0.5530769
0.1300000	-0.08461539	-0.5484616
0.1307692	-0.09384616	-0.5507692
0.1253846	-0.08384615	-0.5546154
0.1276923	-0.08769231	-0.5584615
0.1269231	-0.08461539	-0.5538462
0.1269231	-0.08307692	-0.5523077
0.1230769	-0.08230769	-0.5530769
0.1246154	-0.08153846	-0.5553846
0.1246154	-0.08153846	-0.5523077
0.1230769	-0.08461539	-0.5523077
0.1253846	-0.08076923	-0.5507692
0.1269231	-0.08230769	-0.5538462
0.1246154	-0.08307692	-0.5530769
0.1261538	-0.08307692	-0.5484616
0.1292308	-0.08000000	-0.5538462
0.1269231	-0.08307692	-0.5561538
0.1284615	-0.08384615	-0.5576923
0.1261538	-0.08000000	-0.5538462
0.1215385	-0.07615384	-0.5553846
0.1192308	-0.07769231	-0.5507692
0.1230769	-0.07923077	-0.5530769
0.1253846	-0.08538461	-0.5530769
0.1230769	-0.08153846	-0.5546154
0.1230769	-0.08384615	-0.5523077
0.1192308	-0.07923077	-0.5530769
0.1200000	-0.07923077	-0.5561538
0.1269231	-0.07923077	-0.5546154
0.1223077	-0.08076923	-0.5538462
0.1246154	-0.08000000	-0.5500000
0.1223077	-0.07692308	-0.5507692
0.1269231	-0.08000000	-0.5476923
0.1300000	-0.08000000	-0.5576923
0.1284615	-0.08000000	-0.5553846
0.1284615	-0.07923077	-0.5515385
0.1230769	-0.07923077	-0.5546154
0.1200000	-0.08076923	-0.5530769
0.1261538	-0.08000000	-0.5523077
0.1230769	-0.07692308	-0.5507692
0.1230769	-0.08000000	-0.5507692
0.1223077	-0.07615384	-0.5530769
0.1223077	-0.08153846	-0.5515385
0.1276923	-0.07923077	-0.5530769
0.1246154	-0.08076923	-0.5469231
0.1215385	-0.08384615	-0.5546154
0.1192308	-0.07923077	-0.5538462
0.1238462	-0.08307692	-0.5484616
0.1169231	-0.07923077	-0.5530769
0.1253846	-0.08076923	-0.5538462
0.1238462	-0.07692308	-0.5530769
0.1230769	-0.07846154	-0.5546154
0.1215385	-0.07923077	-0.5507692
0.1300000	-0.07461538	-0.5515385
0.1184615	-0.07769231	-0.5530769
0.1261538	-0.08000000	-0.5538462
0.1246154	-0.07846154	-0.5500000
0.1253846	-0.08000000	-0.5507692
0.1292308	-0.07461538	-0.5592307
